timestamp,Q,I,F
26475,12.88,37.85,4104.00
26506,-7.50,29.15,131328.00
26538,13.11,38.13,4104.00
26569,-7.50,29.69,131328.00
26600,13.26,37.89,4104.00
26631,-7.67,30.12,131328.00
26662,13.30,38.20,4104.00
26693,-7.57,30.40,131328.00
26725,13.48,38.62,4104.00
26756,-7.46,30.48,131328.00
26787,13.37,38.21,4104.00
26818,-7.50,30.73,131328.00
26849,13.55,38.59,4104.00
26881,-7.65,30.94,131328.00
26912,13.56,38.41,4104.00
26943,-7.71,31.25,131328.00
26974,13.40,38.69,4104.00
27005,-7.69,31.55,131328.00
27037,13.55,38.98,4104.00
27068,-7.50,32.17,131328.00
27099,13.77,38.98,4104.00
27130,-7.59,32.05,131328.00
27161,13.67,39.22,4104.00
27192,-7.75,32.48,131328.00
27224,14.00,39.44,4104.00
27255,-7.74,32.72,131328.00
27286,14.17,39.58,4104.00
27317,-7.77,32.98,131328.00
27348,14.08,39.85,4104.00
27380,-7.74,33.54,131328.00
27411,14.41,39.97,4104.00
27442,-7.48,33.60,131328.00
27473,14.26,40.17,4104.00
27504,-7.86,33.68,131328.00
27536,14.41,40.00,4104.00
27567,-7.77,33.71,131328.00
27598,14.26,40.18,4104.00
27629,-7.78,33.97,131328.00
27660,14.49,39.97,4104.00
27692,-7.75,34.01,131328.00
27723,14.38,40.35,4104.00
27754,-7.70,34.19,131328.00
27785,14.40,40.54,4104.00
27816,-7.93,34.48,131328.00
27847,14.60,40.83,4104.00
27879,-7.81,34.53,131328.00
27910,14.63,40.85,4104.00
27941,-7.55,34.70,131328.00
27972,14.56,40.89,4104.00
28003,-7.78,35.00,131328.00
28035,14.72,41.05,4104.00
28066,-7.93,34.94,131328.00
28097,14.78,40.73,4104.00
28128,-7.71,34.97,131328.00
28159,14.83,41.12,4104.00
28191,-8.00,34.81,131328.00
28222,14.67,40.99,4104.00
28253,-7.91,34.87,131328.00
28284,14.55,40.88,4104.00
28315,-7.89,35.07,131328.00
28346,14.68,40.44,4104.00
28378,-7.74,34.50,131328.00
28409,14.53,40.41,4104.00
28440,-7.70,34.51,131328.00
28471,14.54,40.62,4104.00
28502,-7.77,34.63,131328.00
28534,14.65,40.54,4104.00
28565,-7.56,34.74,131328.00
28596,14.58,40.60,4104.00
28627,-7.77,34.66,131328.00
28658,14.53,40.81,4104.00
28690,-7.80,34.46,131328.00
28721,14.35,40.50,4104.00
28752,-7.83,34.23,131328.00
28783,14.25,40.46,4104.00
28814,-7.77,34.01,131328.00
28846,14.47,40.57,4104.00
28877,-7.83,34.06,131328.00
28908,14.29,40.32,4104.00
28939,-7.55,33.75,131328.00
28970,14.13,39.99,4104.00
29001,-7.38,33.48,131328.00
29033,14.30,39.95,4104.00
29064,-7.62,33.02,131328.00
29095,13.79,39.49,4104.00
29126,-7.50,32.61,131328.00
29157,13.85,39.24,4104.00
29189,-7.34,32.27,131328.00
29220,13.61,39.16,4104.00
29251,-7.47,32.14,131328.00
29282,13.61,38.89,4104.00
29313,-7.56,31.84,131328.00
29345,13.43,38.81,4104.00
29376,-7.58,31.52,131328.00
29407,13.39,38.75,4104.00
29438,-7.30,31.19,131328.00
29469,13.39,38.50,4104.00
29500,-7.58,30.88,131328.00
29532,13.30,38.50,4104.00
29563,-7.52,30.67,131328.00
29594,13.24,38.45,4104.00
29625,-7.38,30.39,131328.00
29656,13.12,38.32,4104.00
29688,-7.50,30.30,131328.00
29719,13.14,38.17,4104.00
29750,-7.54,29.95,131328.00
29781,12.94,38.27,4104.00
29812,-7.32,29.74,131328.00
29844,12.82,37.96,4104.00
29875,-7.55,29.29,131328.00
29906,12.99,37.95,4104.00
29937,-7.43,29.19,131328.00
29968,12.90,37.50,4104.00
30000,-7.50,28.79,131328.00
30031,12.71,37.53,4104.00
30062,-7.56,28.66,131328.00
30093,12.74,37.26,4104.00
30124,-7.28,28.54,131328.00
30155,12.69,37.56,4104.00
30187,-7.47,28.58,131328.00
30218,12.68,37.30,4104.00
30249,-7.24,28.29,131328.00
30280,12.51,37.52,4104.00
30311,-7.55,28.01,131328.00
30343,12.65,37.15,4104.00
30374,-7.47,28.01,131328.00
30405,12.60,37.16,4104.00
30436,-7.31,27.87,131328.00
30467,12.49,37.30,4104.00
30499,-7.46,27.72,131328.00
30530,12.34,37.15,4104.00
30561,-7.52,27.55,131328.00
30592,12.37,37.15,4104.00
30623,-7.43,27.54,131328.00
30654,12.39,37.03,4104.00
30686,-7.35,27.26,131328.00
30717,12.18,37.05,4104.00
30748,-7.55,27.26,131328.00
30779,12.14,37.03,4104.00
30810,-7.37,27.31,131328.00
30842,12.13,37.02,4104.00
30873,-7.23,27.14,131328.00
30904,12.22,36.91,4104.00
30935,-7.41,27.03,131328.00
30966,12.23,37.01,4104.00
30998,-7.50,26.98,131328.00
31029,12.36,36.91,4104.00
31060,-7.54,27.03,131328.00
31091,12.20,37.08,4104.00
31122,-7.55,26.79,131328.00
31153,12.40,36.99,4104.00
31185,-7.51,26.88,131328.00
31216,12.24,37.18,4104.00
31247,-7.48,26.86,131328.00
31278,12.24,37.09,4104.00
31309,-7.53,27.18,131328.00
31341,12.27,37.24,4104.00
31372,-7.63,26.80,131328.00
31403,12.37,37.21,4104.00
31434,-7.57,26.89,131328.00
31465,12.41,36.95,4104.00
31497,-7.54,26.88,131328.00
31528,12.36,37.19,4104.00
31559,-7.45,26.87,131328.00
31590,12.16,37.00,4104.00
31621,-7.66,26.85,131328.00
31653,12.12,37.07,4104.00
31684,-7.42,26.79,131328.00
31715,12.34,36.86,4104.00
31746,-7.27,26.84,131328.00
31777,12.40,36.87,4104.00
31808,-7.46,26.90,131328.00
31840,12.49,36.90,4104.00
31871,-7.45,26.94,131328.00
31902,12.39,37.24,4104.00
31933,-7.66,27.13,131328.00
31964,12.41,37.20,4104.00
31996,-7.53,27.23,131328.00
32027,12.31,37.08,4104.00
32058,-7.50,27.52,131328.00
32089,12.51,36.97,4104.00
32120,-7.59,27.65,131328.00
32152,12.66,37.01,4104.00
32183,-7.48,27.93,131328.00
32214,12.71,37.28,4104.00
32245,-7.60,28.20,131328.00
32276,12.75,37.36,4104.00
32307,-7.44,28.52,131328.00
32339,12.72,37.62,4104.00
32370,-7.60,28.69,131328.00
32401,12.72,37.46,4104.00
32432,-7.41,28.76,131328.00
32463,12.86,37.25,4104.00
32495,-7.21,29.07,131328.00
32526,12.74,37.46,4104.00
32557,-7.36,29.23,131328.00
32588,12.96,37.47,4104.00
32619,-7.40,29.35,131328.00
32651,13.06,37.61,4104.00
32682,-7.29,29.93,131328.00
32713,13.08,37.73,4104.00
32744,-7.20,30.05,131328.00
32775,13.09,38.10,4104.00
32807,-7.47,30.33,131328.00
32838,13.18,37.98,4104.00
32869,-7.36,30.53,131328.00
32900,13.19,38.13,4104.00
32931,-7.18,30.84,131328.00
32962,13.27,38.30,4104.00
32994,-7.33,31.28,131328.00
33025,13.50,38.56,4104.00
33056,-7.46,31.42,131328.00
33087,13.52,38.66,4104.00
33118,-7.23,31.54,131328.00
33150,13.68,38.66,4104.00
33181,-7.28,31.74,131328.00
33212,13.71,38.65,4104.00
33243,-7.40,31.91,131328.00
33274,13.84,38.64,4104.00
33306,-7.50,31.86,131328.00
33337,13.65,38.83,4104.00
33368,-7.17,32.14,131328.00
33399,13.71,38.82,4104.00
33430,-7.46,32.33,131328.00
33461,13.80,39.15,4104.00
33493,-7.51,32.48,131328.00
33524,13.86,39.24,4104.00
33555,-7.36,32.65,131328.00
33586,14.03,39.17,4104.00
33617,-7.52,32.64,131328.00
33649,13.83,39.48,4104.00
33680,-7.47,32.80,131328.00
33711,13.86,39.45,4104.00
33742,-7.59,32.80,131328.00
33773,14.02,39.45,4104.00
33805,-7.65,33.05,131328.00
33836,14.08,39.75,4104.00
33867,-7.60,32.95,131328.00
33898,14.06,39.61,4104.00
33929,-7.64,32.87,131328.00
33961,13.94,39.48,4104.00
33992,-7.62,32.87,131328.00
34023,14.06,39.13,4104.00
34054,-7.70,32.70,131328.00
34085,13.94,39.38,4104.00
34116,-7.62,32.54,131328.00
34148,13.94,39.20,4104.00
34179,-7.64,32.48,131328.00
34210,14.00,39.09,4104.00
34241,-7.50,32.54,131328.00
34272,13.75,39.24,4104.00
34304,-7.54,32.37,131328.00
34335,13.71,39.15,4104.00
34366,-7.42,32.38,131328.00
34397,13.94,38.93,4104.00
34428,-7.46,32.30,131328.00
34460,13.78,39.18,4104.00
34491,-7.57,32.16,131328.00
34522,13.90,38.85,4104.00
34553,-7.50,32.15,131328.00
34584,13.75,39.20,4104.00
34615,-7.44,31.81,131328.00
34647,13.50,38.91,4104.00
34678,-7.50,31.58,131328.00
34709,13.61,38.72,4104.00
34740,-7.53,31.50,131328.00
34771,13.55,38.51,4104.00
34803,-7.52,31.06,131328.00
34834,13.48,38.17,4104.00
34865,-7.48,30.65,131328.00
34896,13.37,38.36,4104.00
34927,-7.45,30.52,131328.00
34959,13.30,37.97,4104.00
34990,-7.36,30.23,131328.00
35021,13.12,37.89,4104.00
35052,-7.28,30.11,131328.00
35083,13.20,37.81,4104.00
35115,-7.43,29.93,131328.00
35146,12.96,37.79,4104.00
35177,-7.35,29.66,131328.00
35208,12.94,37.85,4104.00
35239,-7.22,29.42,131328.00
35270,12.96,37.43,4104.00
35302,-7.44,29.21,131328.00
35333,12.90,37.48,4104.00
35364,-7.34,29.07,131328.00
35395,12.81,37.64,4104.00
35426,-7.40,28.87,131328.00
35458,12.81,37.68,4104.00
35489,-7.48,28.66,131328.00
35520,12.60,37.31,4104.00
35551,-7.46,28.52,131328.00
35582,12.78,37.01,4104.00
35614,-7.44,28.39,131328.00
35645,12.71,36.92,4104.00
35676,-7.16,28.25,131328.00
35707,12.47,36.86,4104.00
35738,-7.36,28.11,131328.00
35769,12.41,36.85,4104.00
35801,-7.42,27.92,131328.00
35832,12.58,36.66,4104.00
35863,-7.16,27.93,131328.00
35894,12.41,36.85,4104.00
35925,-7.45,27.92,131328.00
35957,12.45,36.69,4104.00
35988,-7.29,27.74,131328.00
36019,12.28,36.85,4104.00
36050,-7.37,27.65,131328.00
36081,12.50,36.58,4104.00
36113,-7.15,27.47,131328.00
36144,12.32,36.73,4104.00
36175,-7.48,27.62,131328.00
36206,12.28,36.76,4104.00
36237,-7.36,27.48,131328.00
36269,12.34,36.72,4104.00
36300,-7.51,27.27,131328.00
36331,12.50,36.64,4104.00
36362,-7.26,27.48,131328.00
36393,12.43,36.87,4104.00
36424,-7.44,27.27,131328.00
36456,12.32,36.69,4104.00
36487,-7.40,27.31,131328.00
36518,12.46,36.40,4104.00
36549,-7.44,27.22,131328.00
36580,12.38,36.36,4104.00
36612,-7.17,27.35,131328.00
36643,12.19,36.57,4104.00
36674,-7.54,27.35,131328.00
36705,12.40,36.75,4104.00
36736,-7.38,27.20,131328.00
36768,12.47,36.42,4104.00
36799,-7.39,27.31,131328.00
36830,12.20,36.65,4104.00
36861,-7.32,27.31,131328.00
36892,12.41,36.78,4104.00
36923,-7.50,27.28,131328.00
36955,12.27,36.68,4104.00
36986,-7.40,27.33,131328.00
37017,12.51,36.51,4104.00
37048,-7.27,27.46,131328.00
37079,12.55,36.50,4104.00
37111,-7.55,27.66,131328.00
37142,12.40,36.97,4104.00
37173,-7.39,27.76,131328.00
37204,12.40,36.99,4104.00
37235,-7.22,28.05,131328.00
37267,12.77,37.30,4104.00
37298,-7.45,28.23,131328.00
37329,12.50,37.05,4104.00
37360,-7.50,28.44,131328.00
37391,12.56,37.13,4104.00
37423,-7.34,28.50,131328.00
37454,12.70,37.11,4104.00
37485,-7.37,28.78,131328.00
37516,12.68,37.20,4104.00
37547,-7.21,29.07,131328.00
37578,12.81,37.29,4104.00
37610,-7.26,29.32,131328.00
37641,12.87,37.55,4104.00
37672,-7.41,29.57,131328.00
37703,13.08,37.83,4104.00
37734,-7.52,29.98,131328.00
37766,13.23,37.83,4104.00
37797,-7.50,30.33,131328.00
37828,13.18,38.03,4104.00
37859,-7.40,30.60,131328.00
37890,13.45,38.08,4104.00
37922,-7.42,30.89,131328.00
37953,13.49,38.56,4104.00
37984,-7.34,31.25,131328.00
38015,13.69,38.80,4104.00
38046,-7.63,31.52,131328.00
38077,13.63,38.76,4104.00
38109,-7.55,31.84,131328.00
38140,13.73,39.03,4104.00
38171,-7.46,31.94,131328.00
38202,13.72,39.03,4104.00
38233,-7.54,32.12,131328.00
38265,13.85,39.13,4104.00
38296,-7.36,32.15,131328.00
38327,13.86,38.81,4104.00
38358,-7.34,32.15,131328.00
38389,13.97,38.93,4104.00
38421,-7.54,32.43,131328.00
38452,13.86,39.16,4104.00
38483,-7.46,32.71,131328.00
38514,13.97,39.48,4104.00
38545,-7.40,32.91,131328.00
38576,14.15,39.45,4104.00
38608,-7.67,33.14,131328.00
38639,14.16,39.38,4104.00
38670,-7.40,33.14,131328.00
38701,14.16,39.78,4104.00
38732,-7.75,33.38,131328.00
38764,14.05,39.83,4104.00
38795,-7.65,33.39,131328.00
38826,14.26,40.09,4104.00
38857,-7.38,33.52,131328.00
38888,14.39,39.85,4104.00
38920,-7.71,33.54,131328.00
38951,14.16,39.97,4104.00
38982,-7.72,33.48,131328.00
39013,14.24,39.63,4104.00
39044,-7.71,33.30,131328.00
39076,14.32,39.56,4104.00
39107,-7.67,33.23,131328.00
39138,14.17,39.79,4104.00
39169,-7.71,33.24,131328.00
39200,14.11,39.77,4104.00
39231,-7.58,33.17,131328.00
39263,14.31,39.60,4104.00
39294,-7.69,33.38,131328.00
39325,14.17,39.66,4104.00
39356,-7.64,33.26,131328.00
39387,14.24,39.91,4104.00
39419,-7.81,33.32,131328.00
39450,14.33,39.64,4104.00
39481,-7.69,33.27,131328.00
39512,14.17,40.03,4104.00
39543,-7.51,33.31,131328.00
39575,14.41,40.01,4104.00
39606,-7.71,33.41,131328.00
39637,14.24,39.98,4104.00
39668,-7.75,33.38,131328.00
39699,14.17,39.75,4104.00
39730,-7.42,33.29,131328.00
39762,14.26,39.54,4104.00
39793,-7.62,33.13,131328.00
39824,14.00,39.58,4104.00
39855,-7.48,32.90,131328.00
39886,13.91,39.36,4104.00
39918,-7.71,32.64,131328.00
39949,14.10,39.09,4104.00
39980,-7.73,32.54,131328.00
40011,13.92,39.27,4104.00
40042,-7.59,32.55,131328.00
40074,14.08,38.93,4104.00
40105,-7.63,32.03,131328.00
40136,13.88,38.88,4104.00
40167,-7.60,32.09,131328.00
40198,13.75,39.11,4104.00
40230,-7.63,31.76,131328.00
40261,13.79,38.75,4104.00
40292,-7.36,31.71,131328.00
40323,13.43,38.75,4104.00
40354,-7.48,31.56,131328.00
40385,13.65,38.81,4104.00
40417,-7.53,31.35,131328.00
40448,13.49,38.86,4104.00
40479,-7.27,31.07,131328.00
40510,13.36,38.50,4104.00
40541,-7.58,30.79,131328.00
40573,13.28,38.33,4104.00
40604,-7.45,30.50,131328.00
40635,13.33,37.88,4104.00
40666,-7.26,30.17,131328.00
40697,13.25,37.75,4104.00
40729,-7.39,29.86,131328.00
40760,13.06,37.87,4104.00
40791,-7.35,29.74,131328.00
40822,12.98,37.90,4104.00
40853,-7.25,29.43,131328.00
40884,12.95,37.70,4104.00
40916,-7.41,29.33,131328.00
40947,13.04,37.79,4104.00
40978,-7.16,29.02,131328.00
41009,12.86,37.40,4104.00
41040,-7.39,29.00,131328.00
41072,12.77,37.61,4104.00
41103,-7.43,28.71,131328.00
41134,12.85,37.18,4104.00
41165,-7.34,28.41,131328.00
41196,12.66,37.28,4104.00
41228,-7.46,28.47,131328.00
41259,12.75,37.55,4104.00
41290,-7.36,28.34,131328.00
41321,12.69,37.47,4104.00
41352,-7.22,28.16,131328.00
41384,12.68,37.46,4104.00
41415,-7.24,27.97,131328.00
41446,12.43,37.28,4104.00
41477,-7.32,27.78,131328.00
41508,12.60,36.89,4104.00
41539,-7.28,27.60,131328.00
41571,12.44,37.11,4104.00
41602,-7.39,27.38,131328.00
41633,12.36,37.04,4104.00
41664,-7.30,27.43,131328.00
41695,12.41,37.06,4104.00
41727,-7.29,27.59,131328.00
41758,12.30,36.92,4104.00
41789,-7.51,27.33,131328.00
41820,12.57,37.09,4104.00
41851,-7.44,27.24,131328.00
41883,12.25,36.91,4104.00
41914,-7.36,27.21,131328.00
41945,12.28,36.97,4104.00
41976,-7.55,27.08,131328.00
42007,12.14,36.84,4104.00
42038,-7.50,27.04,131328.00
42070,12.22,36.86,4104.00
42101,-7.20,26.94,131328.00
42132,12.13,36.86,4104.00
42163,-7.30,26.90,131328.00
42194,12.17,36.93,4104.00
42226,-7.51,26.89,131328.00
42257,12.40,36.70,4104.00
42288,-7.40,26.82,131328.00
42319,12.18,36.89,4104.00
42350,-7.41,26.72,131328.00
42382,12.33,36.58,4104.00
42413,-7.42,26.70,131328.00
42444,12.27,36.83,4104.00
42475,-7.24,26.92,131328.00
42506,12.28,36.43,4104.00
42538,-7.33,26.64,131328.00
42569,12.30,36.87,4104.00
42600,-7.27,26.69,131328.00
42631,12.13,36.60,4104.00
42662,-7.40,26.62,131328.00
42693,12.06,36.61,4104.00
42725,-7.48,26.78,131328.00
42756,12.31,36.89,4104.00
42787,-7.50,26.71,131328.00
42818,12.32,36.57,4104.00
42849,-7.43,26.86,131328.00
42881,12.18,36.76,4104.00
42912,-7.30,26.90,131328.00
42943,12.39,36.58,4104.00
42974,-7.22,27.05,131328.00
43005,12.34,36.77,4104.00
43037,-7.36,27.21,131328.00
43068,12.23,36.85,4104.00
43099,-7.57,27.10,131328.00
43130,12.43,36.65,4104.00
43161,-7.24,27.42,131328.00
43192,12.42,36.93,4104.00
43224,-7.50,27.33,131328.00
43255,12.32,36.71,4104.00
43286,-7.31,27.50,131328.00
43317,12.51,36.58,4104.00
43348,-7.18,27.74,131328.00
43380,12.37,36.83,4104.00
43411,-7.37,27.96,131328.00
43442,12.44,37.04,4104.00
43473,-7.36,28.24,131328.00
43504,12.67,37.21,4104.00
43536,-7.34,28.63,131328.00
43567,12.68,37.09,4104.00
43598,-7.18,28.62,131328.00
43629,12.72,37.34,4104.00
43660,-7.29,28.94,131328.00
43692,12.69,37.47,4104.00
43723,-7.45,29.19,131328.00
43754,12.86,37.60,4104.00
43785,-7.42,29.49,131328.00
43816,13.06,37.73,4104.00
43847,-7.51,29.80,131328.00
43879,13.10,37.85,4104.00
43910,-7.52,29.88,131328.00
43941,13.10,37.96,4104.00
43972,-7.48,29.90,131328.00
44003,13.08,37.81,4104.00
44035,-7.08,30.25,131328.00
44066,13.19,37.99,4104.00
44097,-7.30,30.43,131328.00
44128,13.28,38.16,4104.00
44159,-7.57,30.67,131328.00
44191,13.36,38.22,4104.00
44222,-7.46,30.84,131328.00
44253,13.53,38.58,4104.00
44284,-7.33,31.15,131328.00
44315,13.61,38.50,4104.00
44346,-7.46,31.39,131328.00
44378,13.74,38.87,4104.00
44409,-7.53,31.42,131328.00
44440,13.56,38.80,4104.00
44471,-7.64,31.91,131328.00
44502,13.77,39.09,4104.00
44534,-7.55,32.13,131328.00
44565,13.94,39.04,4104.00
44596,-7.39,32.23,131328.00
44627,13.93,39.21,4104.00
44658,-7.61,32.07,131328.00
44690,13.63,38.99,4104.00
44721,-7.59,31.93,131328.00
44752,13.69,38.79,4104.00
44783,-7.63,31.64,131328.00
44814,13.76,38.64,4104.00
44846,-7.39,31.66,131328.00
44877,13.75,38.48,4104.00
44908,-7.38,31.83,131328.00
44939,13.61,38.89,4104.00
44970,-7.46,31.64,131328.00
45001,13.57,38.76,4104.00
45033,-7.52,31.59,131328.00
45064,13.75,38.72,4104.00
45095,-7.52,31.70,131328.00
45126,13.77,38.64,4104.00
45157,-7.28,31.66,131328.00
45189,13.71,38.99,4104.00
45220,-7.48,31.67,131328.00
45251,13.74,38.67,4104.00
45282,-7.51,31.70,131328.00
45313,13.73,38.62,4104.00
45345,-7.45,31.70,131328.00
45376,13.50,38.85,4104.00
45407,-7.34,31.62,131328.00
45438,13.49,38.74,4104.00
45469,-7.55,31.40,131328.00
45500,13.59,38.57,4104.00
45532,-7.37,31.43,131328.00
45563,13.51,38.61,4104.00
45594,-7.39,31.36,131328.00
45625,13.41,38.54,4104.00
45656,-7.38,31.26,131328.00
45688,13.57,38.67,4104.00
45719,-7.30,31.23,131328.00
45750,13.56,38.62,4104.00
45781,-7.52,31.31,131328.00
45812,13.62,38.44,4104.00
45844,-7.36,31.32,131328.00
45875,13.45,38.66,4104.00
45906,-7.52,31.19,131328.00
45937,13.65,38.75,4104.00
45968,-7.41,31.15,131328.00
46000,13.46,38.74,4104.00
46031,-7.30,31.17,131328.00
46062,13.37,38.60,4104.00
46093,-7.61,31.15,131328.00
46124,13.58,38.66,4104.00
46155,-7.55,30.86,131328.00
46187,13.46,38.27,4104.00
46218,-7.42,30.78,131328.00
46249,13.26,38.15,4104.00
46280,-7.39,30.47,131328.00
46311,13.14,37.90,4104.00
46343,-7.40,30.15,131328.00
46374,13.24,37.54,4104.00
46405,-7.50,29.91,131328.00
46436,13.20,37.86,4104.00
46467,-7.46,29.66,131328.00
46499,12.96,37.38,4104.00
46530,-7.40,29.48,131328.00
46561,13.18,37.37,4104.00
46592,-7.16,29.39,131328.00
46623,12.87,37.48,4104.00
46654,-7.39,29.44,131328.00
46686,13.00,37.16,4104.00
46717,-7.48,29.07,131328.00
46748,12.88,37.24,4104.00
46779,-7.40,28.87,131328.00
46810,12.70,37.25,4104.00
46842,-7.40,28.79,131328.00
46873,12.67,37.22,4104.00
46904,-7.31,28.76,131328.00
46935,12.85,36.99,4104.00
46966,-7.19,28.66,131328.00
46998,12.87,37.02,4104.00
47029,-7.36,28.76,131328.00
47060,12.81,36.83,4104.00
47091,-7.31,28.36,131328.00
47122,12.51,36.91,4104.00
47153,-7.36,27.95,131328.00
47185,12.67,36.63,4104.00
47216,-7.27,28.31,131328.00
47247,12.66,36.89,4104.00
47278,-7.34,28.16,131328.00
47309,12.36,36.71,4104.00
47341,-7.38,27.95,131328.00
47372,12.61,36.59,4104.00
47403,-7.44,27.85,131328.00
47434,12.40,36.70,4104.00
47465,-7.35,27.65,131328.00
47497,12.47,36.76,4104.00
47528,-7.52,27.54,131328.00
47559,12.50,36.53,4104.00
47590,-7.42,27.58,131328.00
47621,12.59,36.40,4104.00
47653,-7.14,27.50,131328.00
47684,12.36,36.62,4104.00
47715,-7.20,27.64,131328.00
47746,12.42,36.76,4104.00
47777,-7.50,27.39,131328.00
47808,12.30,36.75,4104.00
47840,-7.34,27.47,131328.00
47871,12.33,36.70,4104.00
47902,-7.41,27.48,131328.00
47933,12.14,36.60,4104.00
47964,-7.46,27.36,131328.00
47996,12.39,36.79,4104.00
48027,-7.32,27.54,131328.00
48058,12.29,36.83,4104.00
48089,-7.16,27.38,131328.00
48120,12.49,36.50,4104.00
48152,-7.33,27.40,131328.00
48183,12.20,36.70,4104.00
48214,-7.14,27.63,131328.00
48245,12.51,36.59,4104.00
48276,-7.33,27.61,131328.00
48307,12.41,36.89,4104.00
48339,-7.27,27.54,131328.00
48370,12.35,37.01,4104.00
48401,-7.44,27.53,131328.00
48432,12.29,36.78,4104.00
48463,-7.25,27.52,131328.00
48495,12.53,36.69,4104.00
48526,-7.40,27.64,131328.00
48557,12.59,36.79,4104.00
48588,-7.42,27.74,131328.00
48619,12.41,36.93,4104.00
48651,-7.52,27.68,131328.00
48682,12.38,36.92,4104.00
48713,-7.42,27.71,131328.00
48744,12.50,36.93,4104.00
48775,-7.21,27.71,131328.00
48807,12.34,36.75,4104.00
48838,-7.46,27.62,131328.00
48869,12.55,36.56,4104.00
48900,-7.28,27.74,131328.00
48931,12.39,36.86,4104.00
48962,-7.35,27.76,131328.00
48994,12.36,36.72,4104.00
49025,-7.31,27.70,131328.00
49056,12.44,37.03,4104.00
49087,-7.41,27.75,131328.00
49118,12.59,36.77,4104.00
49150,-7.31,27.64,131328.00
49181,12.59,36.76,4104.00
49212,-7.08,27.71,131328.00
49243,12.61,36.83,4104.00
49274,-7.10,27.70,131328.00
49306,12.33,36.91,4104.00
49337,-7.37,27.64,131328.00
49368,12.58,36.77,4104.00
49399,-7.28,27.89,131328.00
49430,12.48,37.04,4104.00
49461,-7.51,27.64,131328.00
49493,12.51,36.77,4104.00
49524,-7.30,27.56,131328.00
49555,12.51,36.97,4104.00
49586,-7.26,27.61,131328.00
49617,12.45,36.60,4104.00
49649,-7.08,27.50,131328.00
49680,12.20,36.76,4104.00
49711,-7.33,27.38,131328.00
49742,12.24,36.81,4104.00
49773,-7.14,27.46,131328.00
49805,12.47,36.93,4104.00
49836,-7.15,27.31,131328.00
49867,12.45,36.58,4104.00
49898,-7.46,27.46,131328.00
49929,12.39,36.68,4104.00
49961,-7.13,27.37,131328.00
49992,12.40,36.90,4104.00
50023,-7.27,27.32,131328.00
50054,12.49,36.54,4104.00
50085,-7.32,27.35,131328.00
50116,12.59,36.96,4104.00
50148,-7.20,27.38,131328.00
50179,12.27,36.81,4104.00
50210,-7.21,27.44,131328.00
50241,12.18,36.84,4104.00
50272,-7.36,27.28,131328.00
50304,12.56,36.62,4104.00
50335,-7.20,27.44,131328.00
50366,12.31,36.93,4104.00
50397,-7.25,27.43,131328.00
50428,12.27,36.76,4104.00
50460,-7.28,27.52,131328.00
50491,12.57,36.65,4104.00
50522,-7.22,27.80,131328.00
50553,12.49,36.89,4104.00
50584,-7.31,28.20,131328.00
50615,12.78,36.99,4104.00
50647,-7.23,28.66,131328.00
50678,12.68,37.38,4104.00
50709,-7.31,28.94,131328.00
50740,12.94,37.73,4104.00
50771,-7.18,29.59,131328.00
50803,13.03,37.99,4104.00
50834,-7.24,30.12,131328.00
50865,13.18,38.30,4104.00
50896,-7.52,30.56,131328.00
50927,13.49,38.32,4104.00
50959,-7.40,31.07,131328.00
50990,13.57,38.44,4104.00
51021,-7.35,31.25,131328.00
51052,13.47,38.76,4104.00
51083,-7.52,31.54,131328.00
51115,13.57,38.71,4104.00
51146,-7.50,31.76,131328.00
51177,13.66,38.89,4104.00
51208,-7.59,32.00,131328.00
51239,13.90,39.24,4104.00
51270,-7.58,32.38,131328.00
51302,14.02,39.15,4104.00
51333,-7.57,32.73,131328.00
51364,14.06,39.38,4104.00
51395,-7.72,33.15,131328.00
51426,14.13,39.73,4104.00
51458,-7.62,33.50,131328.00
51489,14.28,40.15,4104.00
51520,-7.87,33.64,131328.00
51551,14.44,39.99,4104.00
51582,-7.91,34.01,131328.00
51614,14.39,40.52,4104.00
51645,-7.99,34.21,131328.00
51676,14.56,40.67,4104.00
51707,-7.90,34.70,131328.00
51738,14.67,40.61,4104.00
51769,-7.91,34.67,131328.00
51801,14.77,40.61,4104.00
51832,-7.79,34.67,131328.00
51863,14.57,40.77,4104.00
51894,-8.01,34.68,131328.00
51925,14.65,40.53,4104.00
51957,-7.84,34.60,131328.00
51988,14.47,40.65,4104.00
52019,-7.86,34.72,131328.00
52050,14.63,40.48,4104.00
52081,-7.99,34.53,131328.00
52113,14.73,40.85,4104.00
52144,-7.75,34.65,131328.00
52175,14.72,40.49,4104.00
52206,-7.76,34.64,131328.00
52237,14.68,40.55,4104.00
52269,-7.86,34.58,131328.00
52300,14.73,40.58,4104.00
52331,-7.90,34.69,131328.00
52362,14.74,40.65,4104.00
52393,-7.85,34.60,131328.00
